location,crop_type,growth_stage,soil_moisture_pct,ndvi,canopy_cover_pct,weed_density_plants_per_m2,recommended_action,herbicide,dosage_ml_per_ha,manual_removal_required,image_path,day_of_year,month,week_of_year,season,day_sin,day_cos,month_sin,month_cos,competition_index,weed_favorability,crop_competition_strength,soil_moisture_pct_x_ndvi,soil_moisture_pct_x_canopy_cover_pct,soil_moisture_pct_x_weed_density_plants_per_m2,soil_moisture_pct_x_dosage_ml_per_ha,soil_moisture_pct_x_day_of_year,soil_moisture_pct_x_month,soil_moisture_pct_x_week_of_year,soil_moisture_pct_x_day_sin,soil_moisture_pct_x_day_cos,soil_moisture_pct_x_month_sin,soil_moisture_pct_x_month_cos,soil_moisture_pct_x_competition_index,soil_moisture_pct_x_weed_favorability,soil_moisture_pct_x_crop_competition_strength,ndvi_x_canopy_cover_pct,ndvi_x_weed_density_plants_per_m2,ndvi_x_dosage_ml_per_ha,ndvi_x_day_of_year,ndvi_x_month,ndvi_x_week_of_year,soil_moisture_pct_squared,soil_moisture_pct_sqrt,ndvi_squared,ndvi_sqrt,canopy_cover_pct_squared,canopy_cover_pct_sqrt,weed_density_plants_per_m2_squared,weed_density_plants_per_m2_sqrt,dosage_ml_per_ha_squared,dosage_ml_per_ha_sqrt,dominant_weed_species
12,4,1,17.909388627587212,0.3190704082158465,23.891369618890227,15.694824353597001,0,5,141.8689953424584,0,45,232.2225153847879,8.344883463374416,32.7660504363179,2,-0.6760053152408514,-0.6931867109963036,-0.8599112336797031,-0.4656646974974055,0.6384281975358626,11.9654475234604,0.8301305391062149,4.84200252554602,380.1956227577132,273.9023224360847,2510.3282990280195,4134.985141865772,126.1096389445219,572.5838220722711,-11.549109963456536,-11.418518066164275,-14.263068284463152,-7.943779447847147,10.540704855790068,208.81913120243604,11.78763866804009,8.347075205619442,5.783250995552042,48.419627712657544,71.71852852402637,2.8924318811779375,10.539004242273226,264.4766163214717,3.8813929428010083,0.10305116846443714,0.6047931701965161,748.7288911236623,5.435503545021063,257.5331030780735,4.000553184729478,21836.194704522775,13.890289813657276,Digitaria
25,3,2,8.81417298761018,0.3683387904345808,76.36986995313522,93.14140121294602,0,3,199.6070864025545,1,178,299.94370826505605,9.10824640827523,37.82352979902553,0,-1.1544021059227862,0.4177912786062821,-0.7268427965766063,0.4654228517882255,1.2844297822481454,2.711822019471281,0.36511102383306077,3.934596945271002,822.1897941184416,770.0654856055339,1906.0256850788821,2877.7658985583116,85.96139396564274,453.68988694250976,-8.25358255838199,3.2980394246597298,-8.532010367761519,5.0339544319316945,13.304266330234842,22.594679871514842,3.9520715320156254,22.317257973439904,38.30749004899844,77.79994272552085,115.26754127923854,4.372812506183148,17.24283777548605,78.56764278692938,3.290419248653222,0.16047673562019935,0.6257395003731405,5703.787669614433,11.011549671292236,7582.830014060401,9.257830773959242,34330.256323189606,14.497746904210508,Digitaria
4,2,1,29.818986893177065,0.5083857007862979,17.78110301681543,22.954358534223662,0,4,295.26179458473433,1,149,265.5038992985445,9.068585527129853,37.73760902470419,0,-0.9801423168769892,-0.1505756455289097,-1.009874092152715,-1.840810826400209e-16,1.227567058410144,24.323068269913765,0.8928639482875289,14.963164485428905,521.9508056619709,686.4717152836213,8916.939302380604,7746.418737845511,269.8755730125199,1126.576180552498,-29.30761806284971,-4.46948181951833,-29.90864011948643,-5.495891965725429e-15,36.42743120719817,729.0779472778305,26.515058932873917,8.9652863975893,11.712761158254398,153.97271076942468,135.43432735758876,4.605408207045341,19.26652220957413,875.3388321762567,5.423405687120507,0.26010809279463704,0.71425332764779,313.26673976983443,4.240085932005608,530.7716678830282,4.8443797409912115,89616.35985304951,17.2082215794064,Digitaria
15,2,1,27.672721491059914,0.8863146065895052,79.37888330974188,91.09050419656566,0,4,286.7132052737225,1,85,247.73345608000096,7.501852708610427,34.37414089608199,2,-0.6500411774467371,-0.6144092456014252,-0.9586909689210591,-0.45457218098352525,1.0839542163704292,4.79018178387174,0.791471588191368,27.146378893297708,2678.336429777747,2504.330816304056,8053.766946852405,6327.14161430849,228.02639706919152,953.653993679128,-21.85130032937559,-17.183776785218623,-25.111441684614555,-15.013641846864902,31.88165305108929,155.4557137121006,24.370279718977365,74.10631996443253,80.52215396141612,252.92231225241358,206.6354059412183,6.469736985549366,30.49491887190974,668.0687186506681,5.120368798511999,0.7261187404801729,0.9281087739917808,8514.246430404868,8.80306253991248,8322.506776361983,9.353131279251107,89536.16171557103,17.513489251024552,Digitaria
17,1,3,39.49086361185495,0.7092247824593313,33.75711117314961,2.9522803387611365,0,4,0.0,1,143,260.1451308252093,7.595681678457386,36.574757102088704,2,-0.7067166919064335,-0.4969516436066475,-0.8739721620219065,-0.45839195647750064,0.08786891756128443,22.855719383224358,0.5779517004548813,25.677258730078307,1392.0981046564298,107.729290135549,0.0,8193.710790438621,268.06791389782836,1097.7666609828125,-33.47691239866868,-18.306056917416065,-30.868903470259784,-17.258641438463396,3.0237663564354347,809.0987525681171,21.20522806463703,25.786562753297765,2.278968103804319,0.0,157.15415981206274,5.491299844805939,23.17366811827763,1248.9385824743567,5.837087399322921,0.47731192711614995,0.8673255595841213,1167.6102785006858,5.785217136783317,12.359232117141035,1.8969221438346036,0.0,0.0,Digitaria
26,0,2,36.02044973927014,0.6044378013557077,49.32440797099724,73.54898137376155,0,1,297.5410434232552,2,179,226.6361870619985,7.742093906933488,27.102983727582313,2,-0.4209931523669521,-0.8778733814905194,-0.5278214661759106,-0.7657921649196558,1.2711172956615056,16.771607340672123,0.7593395777689393,18.2766427144418,1737.8113448708293,2664.124175772395,9784.3575956,7997.228323783755,254.35266186687272,1135.684274978856,-13.508503085208737,-33.99287903436305,-19.54526348300733,-31.60702176634645,43.85398437003857,493.7932561409244,26.270145270393026,26.38114404400837,50.57873284833734,164.4614500176516,121.63763030151975,3.984601310281513,18.4459792609369,1144.1143332402073,5.444495003016854,0.37069385625690315,0.8039661235173918,2510.2545879523764,6.881383929862371,6449.087182579646,7.347761074187474,81282.25968677968,16.34757304622558,Digitaria
17,4,1,32.96897403579403,0.9166372950024371,59.07741070070174,82.08056516886965,0,3,289.2096270284459,1,61,242.98715275049562,8.46942021004853,36.028715387681935,2,-0.6274519427683113,-0.33590832734759146,-0.7269066471072452,-0.08532963401507876,1.2469309212741246,6.14671113309846,0.6955328984275032,25.7195996972615,2148.08110301782,2674.84790791109,9691.492211254894,6611.132909834358,248.99825155829336,1214.6433131456151,-17.385307548318735,-9.183679438246024,-20.573374818298994,-2.021266889770125,31.343283639890267,231.1674693107339,23.00989389964091,57.49647994518164,81.18099860362976,249.6701835049414,204.85956826471332,7.327970756007058,33.05161179450882,937.5538921282831,5.098369954180725,0.6891428939256034,0.9664343633712569,5838.039243206314,9.052669973712055,8023.665952240539,8.9548149818132,96313.52254668807,19.363720475387034,Digitaria
13,3,2,26.58706205693692,0.4693517614646683,21.905091788833037,55.320619004773974,0,3,302.5190527066238,0,118,282.4836390459354,9.280805461951072,39.319356513718056,2,-0.6955841253130086,-0.20599981266380274,-1.0052701250016594,-0.1288241953113276,2.586097223866081,20.534342328111673,0.8971321564117061,11.222552918308931,523.3282625004935,1536.6938910660836,7708.804153138988,6962.859373343695,196.1485785528754,911.8475601869671,-20.171966908467283,-5.413858871093959,-24.564807913199015,-1.5771127711587578,64.43610921998194,531.3454929005809,19.947853675650812,9.750038104082602,27.26729161075195,151.0159249636749,96.01112304536858,3.5607798950241545,15.503977182505977,684.9370674159932,4.804841584129741,0.22515694455637508,0.6106568755416653,426.64500850757963,4.462946004468974,3293.1333373641555,6.903470460735675,94352.52655895946,15.367540130445198,Echinochloa
17,2,2,6.8669962430311005,0.540773594673547,12.29429057897745,88.1336402679543,0,0,356.44816985953355,1,87,114.01470712208038,4.8556349614245,17.687230582135545,1,0.8683771205799083,-0.3306488519742852,0.7666441565210096,-0.4443562413349418,7.996512075738215,6.111694884788504,0.8709325488037232,3.184457536524486,87.9406040907782,560.3845009114276,2301.1892520820134,861.7625514557576,29.724303854818608,143.99566500093303,4.289602542920762,-1.6474389446801982,6.083311626746513,-2.5894189600310824,53.9240492467379,33.490216307453196,6.56507322443603,4.54323333295092,41.27728331406396,207.75576561146934,62.516618868752936,2.4565209615203654,10.030465017234597,43.97952180943879,2.772448728626582,0.31577692316371786,0.7316774697731295,234.97964165490623,3.2903508929656624,7617.42997970792,9.471424080406528,136699.38894222002,20.841148647231336,Echinochloa
17,4,2,33.71006320719985,0.42707938659966393,27.63564711356515,25.062713865820832,0,3,199.88826225783126,2,107,220.26991584744832,9.302151675191755,30.99502388616716,2,-0.8095577492450784,-0.6758332005057559,-0.8343192867218022,-0.41743593272635837,0.8343009422258021,22.633038870366683,0.8493016047639225,11.438399404030722,638.7951631075871,773.9733798693899,6175.157744182127,7376.880017028474,232.14177316124517,1116.1857349224026,-19.49350509380006,-14.847604157504245,-24.19605242214301,-14.886070637550084,30.70199848911126,555.5863947689894,19.98752580147027,9.174515744742223,9.524576676682972,88.01012374647001,96.19069158932597,3.6786382228710144,13.762868954816028,850.7759275281835,5.168831830673041,0.18448442250136998,0.6664380454202117,570.8444766729629,4.568160988364653,618.1895339579689,4.75134833586154,46145.41552892628,12.330834345786307,Echinochloa
12,5,1,39.02243647882116,0.2809553657542129,37.804422883185474,75.85341964624172,0,3,179.80853285870614,1,89,250.1971649732644,8.220030565951252,36.93748995885165,0,-0.9115703125690888,-0.16933354913833296,-1.0929117712663619,-1.838520280107572e-16,1.9131853119128786,22.388076196458304,0.707370754359399,9.300825887413758,1495.7229104585517,2502.9112718325146,7188.264870686148,10288.669896535079,349.34445012008445,1414.4248017477748,-39.41459877255183,-6.48155204549081,-34.679559061178935,-6.349397561167475e-15,83.93363161308831,882.1865334600913,29.389437406477466,11.665429853347804,17.39277855276066,65.38640708221531,80.99167509351874,2.556068222845397,10.26076871699977,1564.1708021871202,6.858366585443014,0.07840861986036264,0.5627435290454551,1313.1770549984483,6.349476500364357,5678.681443988557,9.09115681975262,42012.72542592531,13.856234095962956,Echinochloa
19,0,0,30.142306919141337,0.3310332922013897,52.48080819797369,34.00266337611117,0,0,300.0,1,68,59.00998766041691,2.8187871309343584,8.637574261868718,1,0.8399066470473473,0.5183382685826322,0.9546967827335896,0.07846747405175448,0.646811060256286,14.552180374135164,0.6,9.88384503060223,1559.0126545006171,1017.377750480121,9042.692075742401,1750.4185403392726,83.25089114242459,256.92870304227324,24.976388303750753,15.962785305156423,28.348299515391485,3.107311972449478,19.725923366938165,451.71609109530857,18.085384151484803,17.614894435588216,11.335773808490043,99.30998766041692,19.833371266042473,0.951239703850006,2.895579284304181,917.4707160369239,5.48426520501639,0.11058004313919494,0.5745899201589602,2812.975161251613,7.219262704579028,1162.5619332675594,5.826655286126718,90000.0,17.320508075688775,Echinochloa
10,3,1,23.602364303725608,0.2596579715337901,83.41850509883744,36.08185344181009,0,1,430.4402803701335,0,142,96.68151464608206,3.864991574146588,13.326862011283074,2,0.6311049344095995,0.04646083961457803,0.5519544566739505,-0.10997843714369548,0.3835486472127157,3.890722696706817,0.4835930197573858,6.61432399224942,1860.1691190813247,827.6915250017204,9093.707447812063,2344.4075429377335,80.4986184146319,394.54187752249845,13.466655326330295,-2.9829584352893015,9.164185458258979,-5.128496202477141,11.009628197417257,98.64811196273985,11.453251273493686,19.533896513387113,11.458583269651394,125.3824010648625,35.58080422680403,1.4741148512724753,5.790452289629806,515.7168690778589,4.012922680289459,0.11205595151119604,0.527298437360948,8012.841297117215,8.360703131816267,1334.5947601324885,5.555138888289818,154392.59704903295,19.436179267103196,Echinochloa
26,1,0,21.399629229691648,0.6038616969435069,24.649647863731687,86.85018538515418,0,3,400.0,2,115,144.4347425152374,5.2350760174656745,20.940304069862698,1,0.5294965886990846,-0.7044424982544424,0.3312218004193451,-0.8087690043664185,6.233591591682274,15.882181410843055,0.7147385973801488,12.641356488964757,551.7447818848591,1857.1966175328957,8559.851691876658,3138.2286119025866,113.63474251523739,454.53897006094957,10.772883937285105,-15.621072334966986,6.392580748093361,-17.708871013963524,125.17358760117273,336.9341915112032,15.054232467251861,12.388504677614932,52.586030292356725,241.5446787774028,82.34139225206032,2.9959325159828945,11.983730063931578,460.67442764704913,4.622453058034419,0.3935815890571239,0.7696967922114883,823.0151398494772,4.65234282186521,7543.637275555343,9.319239510021555,160000.0,20.0,Echinochloa
3,4,2,25.407027711335914,0.256987928736038,23.4004913328056,38.54071418637323,0,3,295.7775989053155,0,172,337.0805362512576,10.470541700277167,44.399703266771226,2,-0.801937147316695,0.4309345316469634,-0.9610621602517931,0.5052805363487092,1.5844529117661041,18.910920172632622,0.8319326706232031,5.417511135369351,509.47255817857854,904.2269545553597,7175.041977106834,7388.6700474668,216.58234466300874,1023.6272696366635,-20.302060499530153,10.106868150891575,-21.579847894119418,12.804436093618449,30.07584800224806,430.39370783358635,17.379639750708073,4.702606685173082,7.789912106879761,70.81119442198039,54.84988720091093,1.7579534797355478,8.739702681927444,660.9654794035064,4.519296428997561,0.04413936827457077,0.43052028583636526,448.72300382297067,4.605435251999488,1276.6192312954818,5.724905849833464,93493.74241792949,13.055531362017485,Echinochloa
21,5,1,28.285703239204288,0.4492324493804295,7.277930824356468,96.58574869392592,0,4,198.03919618966734,1,195,64.40424805088503,2.9936258209910167,9.033162545230825,1,0.8957263677383582,0.4353863418771377,1.035528240468126,6.05586595320411e-17,10.998065408010993,23.82892799686407,0.8200052406996439,10.092617492572458,197.65115234133714,2675.27271110849,4964.481675910851,1503.656368878532,87.17168839078728,270.2875349350491,24.108951543341785,11.4270952619279,27.606532482603317,1.6680786686561641e-15,310.3049593319815,671.6289828528099,20.94724427786304,3.3455407448648806,39.42632139323405,86.15838159907622,28.776687759246677,1.3066620275922904,4.264124847889247,697.876280377699,4.76946341963973,0.17030524762534766,0.6577345150991081,49.8517632559802,2.749389855117046,10217.375035108993,10.00174742507037,44424.28397173605,13.65756986789664,Echinochloa
3,0,2,15.847324344944132,0.24153744467513166,33.30312337331934,67.49852832824959,0,0,427.1216505152302,1,161,241.33018690242713,10.308234693082419,43.430986548212005,0,-0.6372235967818928,0.5387725478215736,-0.3336495078355334,0.719847652253664,2.7597818419448847,8.604409378119538,0.6266638553929273,3.1504319377909598,720.5759842919342,1347.1262656065896,6432.335549879244,5194.681142137192,172.40849635395932,582.6245724737076,-11.331719625815083,8.05667179360546,-7.117676237484643,13.43763414974098,33.6900502858759,168.9449106878098,8.921397922897391,6.72475321638898,20.982777680697154,111.7772558451877,66.90265090587584,2.249177474410279,8.557051778488344,306.9718030764137,4.453098570586914,0.06269018237940366,0.47474265926188985,1208.3442033365557,6.6029431414252056,6404.807281993279,9.281255553387808,151135.4351695544,20.45410193333569,Echinochloa
24,5,3,30.465824403241157,0.43223404614629346,24.799306077147644,25.968583190179537,0,3,200.20449569937762,2,105,220.97050764304632,8.038145660296092,33.63842280704658,2,-0.7934810519296953,-0.6390183221332582,-0.8368344267612313,-0.5110328116022944,1.0266256251519805,22.44999447160312,0.804826592400991,12.776133059364945,771.423913212295,753.6942921136316,6287.846066649224,6692.425015177529,248.34939521815278,1025.0946796673077,-21.73127520530581,-19.06234028225218,-24.33215127584473,-14.795218153865553,31.882395792467673,645.8980615977705,24.210388044024,10.102308873539355,11.451430938522478,77.85746873565289,100.9079017607932,3.4021782347190572,13.266192592476115,915.4611095144012,5.5618943082714685,0.17429192411036942,0.6563514691947088,568.6235938901322,4.91776776104123,693.7788826768524,4.960232112157734,40563.490493315665,13.762008868009918,Echinochloa
25,5,3,30.697339634723434,0.4380581118274691,25.003604374232715,25.955728548427867,0,3,200.28816807000595,2,105,216.04846700343927,8.05375350846048,33.490478273290506,2,-0.8055892260525883,-0.6364283966325232,-0.8248905166647253,-0.5155470459078034,1.0261991288882488,22.37458320120572,0.8068014624323737,12.88985338709713,789.7765400002996,743.9947591537133,6413.805733593505,6580.201441508317,252.09300249228207,1028.5704006123203,-21.27751415404592,-18.966772435587558,-23.693033007955485,-14.731886924721305,32.35503108761797,633.2681744594856,24.329204508720114,10.079767543009787,11.690150138352363,75.50782908182396,102.34566544665756,3.4259827002052727,12.879201823544545,924.23814096856,5.600276005187688,0.17411513401607034,0.6603703946220659,559.6766378323641,4.912966111252429,701.0533694519896,4.90344524120271,40794.050771823895,13.606474512582245,Echinochloa
8,2,0,26.11998786494444,0.5392091116841331,89.47769936846518,61.81460696042163,0,4,312.35793165273145,1,76,357.56195869476954,11.972172667651375,46.302046631575244,3,-0.35675025869859295,0.910076666953093,-2.2390876023221146e-16,0.9651032917793709,0.8007916399540254,5.3841234851358415,0.7368580085463278,17.243462879720028,2995.656944928007,2040.2684865762978,8423.206378493827,11441.973865998523,307.17620919497165,1496.3143545126102,-13.568304312343082,35.360422423001616,-6.178583892222268e-15,34.26204689049434,21.365332952547156,131.17110684679824,31.361499077624384,40.11485752642914,40.15495035553744,167.93675576948525,188.55414259843994,6.096659041799391,29.484531764758525,1109.4693106608163,6.122047251913518,0.3036752230107088,0.7061541759511087,7766.163315295196,9.295079187739823,5263.155358706412,8.088392465685446,99955.41838917424,15.677104786507336,Echinochloa
11,4,2,19.867915929953966,0.37003765257688176,74.96211532137198,102.24929580269712,0,3,314.8059943372225,1,14,133.71310702835345,4.515642149522092,17.666978810070322,1,0.7419789491360363,-0.7126271787029813,0.4240332485899942,-0.7663214021047374,1.5840588374935503,8.127132053446509,0.4062282455659355,8.91406557900291,1826.6640586487704,2284.216718656899,7017.123414457843,3017.3751304526913,106.24137456980692,432.4723419675929,15.476917710124843,-16.99719323980667,11.387128677449706,-18.104456535321862,32.07457476073465,182.16181263655616,9.570817951391138,24.22496062728227,33.01523059816508,126.60146703818516,48.40148937557153,1.751151041333564,7.20232710348239,490.51013653460654,5.145200986791374,0.11370640572546095,0.6187776352329902,5421.3276780701135,6.737029684454518,8737.862392503355,9.427328770619956,74094.73331663512,19.987861462877465,Echinochloa
14,0,0,33.69582089879034,0.28710101301509694,46.204738968629705,29.228783433073836,0,1,316.0678398751236,1,64,48.61577604091051,2.0566039240942637,7.451526010130489,1,0.7116552525568209,0.6800639986499422,0.799052681947792,0.3506461720659047,0.7319650391938058,19.47495828027447,0.5605567707296015,9.952078199716267,1489.484118259723,996.2332048257366,9996.244762128597,1529.072015882134,64.50726727631437,236.7227517737236,22.321242281893397,22.60024235686449,23.674408204194947,15.106292946708184,24.439736934491624,756.6181960197978,18.85569073810299,13.069992250904487,9.490366552174159,90.74215526130054,15.056221489533758,0.6619230347571554,2.218491866319743,1146.2999390357102,5.69264134919359,0.08911525261043038,0.5304634624093777,1962.2986788241599,6.402981081697356,959.0342520803756,6.246568432622077,89141.83162000883,17.24164556738679,Echinochloa
10,3,2,21.03035475244734,0.2530325756652112,92.91888672154805,31.777701920085022,0,3,348.07669197974,1,142,94.87467013019761,3.510911089043595,13.702998696769036,2,0.6281590910515722,-0.025996632196239156,0.4619604758890521,-0.11486117876965651,0.38025343054330907,3.312413778442334,0.5024530066454974,7.3883453968573765,1713.836713333091,835.5550556191413,8485.92960635558,2563.4675657903344,83.78609715453865,320.1491186988202,12.692694466885683,-4.7327150601150905,10.344505307488586,-5.171963276545975,10.932169645119483,87.5047916518761,12.031481326662355,21.668045571225917,12.936668242707507,98.6864776113155,35.43128319281184,1.5514587045278891,5.989615915535938,395.36789960442206,4.533499842361536,0.12723175606859644,0.4949675115846025,6834.208543840706,8.875019590977317,1214.793806395091,5.230854220858608,175232.5847313558,17.420878326864905,Echinochloa
19,2,2,26.579760492416238,0.6205161439325038,23.641040931425355,68.16664515045015,0,3,244.83048034188312,1,80,229.92278386976906,7.621198181678861,31.599479481453407,1,-0.5333717366549844,-0.8509372602862483,-0.7601563329365398,-0.478737658655954,3.100308546490791,21.711720303507786,0.9103868415048015,16.96959574037117,592.3014957209491,1917.421759482605,7797.68141938382,7062.29564680429,252.82536865375937,1067.0886191961947,-18.028885967656805,-16.865357281839152,-20.45077160956695,-11.59887387471037,75.2436386104945,484.5210480898611,23.203094269203675,11.191716632785392,47.752432434083374,175.96229661972774,142.4654926860782,4.338254452706518,19.054831841170586,738.991513459985,4.530870068889112,0.35128987500567876,0.7965202158219237,516.2003601859599,4.185360346474085,4589.032653004613,8.606234297330255,72163.15183880522,18.842440947409443,Echinochloa
15,0,0,6.859670119647418,0.41483373791651673,58.2983347424395,90.74897368699662,0,3,296.2774314121924,0,161,265.66674269709955,9.339132575198331,32.77513034909742,1,-0.8536715393261733,-0.36999047881887936,-0.7834792311925853,-0.2108038279591296,1.3233713699118228,1.753375754070146,0.6365447280573897,2.189417155089,456.13398326935067,558.7650591440605,1928.092126153249,1496.7882947491848,50.189845794154934,258.5498315107697,-5.107931217759974,-1.6945874760815731,-4.930310353963184,-0.5491177291013956,8.409105176986616,14.499633232611778,3.3962177665801607,27.240190905432918,34.11092203275043,109.3206551882514,108.15008687343801,3.2147592404534837,16.28125338556298,38.845467206249154,2.342490008415437,0.14271734318214008,0.7017243690830409,5440.379310442331,8.661967616645793,7092.1699047383845,8.217407177605276,94202.62088167304,15.449111876542911,Echinochloa
27,4,2,19.952739364953725,0.6771324783320385,13.764592955432152,82.82132185909302,1,3,399.17709087386953,2,74,118.76625524983953,4.165697305774623,17.20241716535931,1,0.83281299192358,-0.433882668345137,0.6853589776754276,-0.6026371612296454,8.96764594670819,15.671718707044725,0.7529869934894372,12.01030070980087,300.3485474805096,1791.8878467590396,8360.177251147445,2493.5169102760583,91.395556267293,377.9046385158324,17.52423709482972,-9.842417458523819,15.86342815395832,-12.449151634493402,212.58917064548098,320.49948944772206,15.561211810587576,7.973225386498763,76.79461183193195,303.06628160746004,89.56779853356308,3.4079362002300506,12.656848062834529,449.9714448764331,4.909219978705444,0.4803409755373083,0.8868535001881839,401.44228407313807,3.5905833513958143,7583.561017288102,10.822685719370172,159566.8410824941,18.132380720492897,Echinochloa
27,0,0,19.216165311128837,0.7458808306865917,32.640616667613905,9.931637081220542,2,3,102.25669494183148,0,42,41.49404498347064,2.037083314442019,5.71870710517142,3,0.6341866151710911,0.7814133336379541,0.8752586234301653,0.5571945681596285,0.2752156179203637,14.162128947624817,0.5779708022619668,14.548231228965289,690.8538483357964,194.83415100277614,2021.8146725898287,803.5187544750585,39.532851834182175,128.3133626787805,14.536390766879517,13.134923533400062,18.14648611144596,10.848540515590333,5.857720200627809,293.22960697950526,10.866509828694046,25.0347142776163,7.413157536681645,81.5177857520924,30.60402261096067,1.6426757984396985,4.772215320202336,428.28461874650475,4.52179852340921,0.5443806337529146,0.8279291202442582,1047.5361842079449,5.918528427821867,76.97872553461187,3.0495005654202445,9580.524309524828,10.709536235981263,Echinochloa
10,3,2,21.066581895652327,0.2544283131140331,92.72274662593568,31.884071289499843,0,3,348.11370903722536,1,142,95.36905023228148,3.5293515557250252,13.75488991146231,2,0.626005658925028,-0.032896844371996026,0.4585127122426401,-0.12163621852502071,0.3823159246184166,3.339507713017879,0.5016851159795312,7.450658367417496,1716.343347263255,841.3730355333436,8504.996277018707,2579.674968940941,84.3589118996237,322.32910422593153,12.662363815406648,-4.865930784366746,10.26730084693244,-5.330529970815391,11.00619586634958,88.31259151413697,12.018344975881707,21.794079591966227,13.0569763227132,99.28462210628041,35.74033869706387,1.5665195467497934,6.045791449557722,397.45560389120095,4.538450941364045,0.12851076394433278,0.4973807352086596,6824.37161239787,8.860059914587614,1223.56521601275,5.2429291753279585,175264.5676179204,17.404214637082113,Echinochloa
18,2,2,6.6156158463019255,0.47208101193282787,8.639030924374255,83.39895839606912,0,0,366.1110005171973,1,87,128.68640535636274,4.042258455955138,14.315641026992049,1,0.6944448283284175,-0.36052859580675417,0.8538290558032454,-0.5044290225244785,8.366542466608674,5.777600350154768,0.9999094555574729,3.442709715156199,56.750707975207035,462.1241619477004,2394.6688789292475,797.0159535383433,21.45208142023998,104.58883516687219,6.292048656027019,-2.644119648100376,5.0863251488292525,-2.9519916359698497,51.01915028236298,33.8390074401573,6.246358021625653,4.675538509077061,39.533923883687336,240.93180831009613,57.3138519431334,2.317929116123323,8.562283461930638,38.85232292809043,2.7613853411694116,0.26304719292013956,0.7043740644308711,81.11716903990819,3.1574154968914248,7587.758259581769,8.124880757399751,169497.5754031824,19.850196582297613,Echinochloa
25,4,1,38.74872596869104,0.25399441593266625,34.45340552029045,62.60810485188735,0,2,226.86753734854085,1,141,254.24184350637165,8.524548853016885,37.03880598933412,2,-0.8725319364978339,-0.25590670679712085,-1.0857242145644435,-0.0989706467199916,1.7595930173756713,29.801311165432985,0.7203747636800919,10.913703257750143,1419.4651551203617,2363.881402519667,7127.515216133141,9812.739408724756,328.07746466382673,1304.711377317335,-33.56625398179209,-10.34783136115831,-39.39642678599334,-3.3462558289182707,67.78855535901344,832.7490624624763,32.35188717494687,11.311965270969301,19.709353297317474,58.24433921068475,66.6294877880821,2.6602798540174946,10.46045133693766,1514.4703878402622,5.548227987721167,0.07799299064896842,0.4795902988255968,1423.950692416353,5.364822740467017,4616.596803133382,7.889299593281429,34045.91958220079,13.37557047427993,Echinochloa
16,1,0,26.566218122922162,0.3841351801453977,66.68762082546606,58.96152040437046,0,1,295.3103227118507,1,48,79.54518263907966,4.144713152334519,13.117662432458928,1,0.797301626298232,-0.005508798448583596,0.8719501906516104,-0.36319073440165806,0.9254834410957804,10.633758221605476,0.6172351839713136,10.53017331842786,1619.234160838278,1490.9851954405653,7689.335570910408,2264.4748646562066,103.23659814277201,332.3450605137656,25.347900427396244,1.9480863613522725,22.117575592471958,-7.522141080313435,21.63467772833817,264.1535095813819,12.764938889300051,22.301979476413795,20.74419387778071,106.4719062737743,29.90228804517927,1.4065146360964507,4.601255354427886,740.7699281786878,5.481274482570032,0.12384572630668224,0.5838489910926847,3660.9824994187675,7.40767091761446,3691.4450325095427,6.589946552783005,77452.77262206809,16.961501547173967,Echinochloa
17,0,0,28.89353897777349,0.35361912432739107,50.229881099007244,30.014659090650056,0,4,319.10503849792906,1,106,56.13598465458598,2.5313821581059317,9.092114446014453,1,0.7322910447696204,0.5228868633869083,0.8528580566162013,0.15618408972277553,0.6375443582575551,16.674541737876453,0.5969161474517539,11.021051255659073,1359.187012621953,1207.2175984728976,10424.56407613748,1722.8889821100647,84.92180877515584,241.66765386175103,24.511479316656853,16.395707604084294,26.3464561651006,6.275023042645905,22.71993304022637,505.34789905670823,19.59566009874409,15.653099412340339,11.600765276070751,102.11333488434472,17.82465663185538,0.8739455189295713,2.9409363464253997,1019.7627745030046,5.480596363482787,0.10582717429921444,0.5405439759404668,2538.7956528173872,7.364861719801028,922.8148709801976,5.404040799377728,100534.81192764085,18.74387816689346,Echinochloa
15,3,0,5.763202562424403,0.3754062696351327,85.9149929977334,88.51893153613274,0,3,345.7608390110627,1,91,260.6657964697609,7.9245915462209275,29.412154215214397,2,-0.9343248322033239,-0.6071114564578799,-0.8615802220007065,-0.45972926361287847,0.9041717284258368,0.6767703910396333,0.6271988953385943,2.1530581607771957,454.30541471395895,448.6450693288668,1614.776270868737,1158.0531219953702,41.243898614218885,181.69010433648486,-4.186135034391788,-3.457655697448155,-4.639135245140248,-2.5760353519026857,6.046561404719463,3.3739283182723057,3.3164955016948143,34.66227708593134,33.21367437825602,119.66376925121422,89.57884463124643,2.545233028847782,10.381053297232722,28.26898076882765,2.3106457606568496,0.1600370189522593,0.5987258875268779,7465.813779243038,10.974993298943517,7375.604640859295,8.937002202710092,83315.0204419645,17.910641739021848,Echinochloa
